id,date,name,number,firstpro,pro,pronum,signnum,news,firstpar,firstdis
804474,1010918,電信法第三十八條及第三十八條之一條文修正草案,379委13760,丁守中,丁守中,1,20,100,國民黨,區域立委
802154,1031114,法院組織法第十八條條文修正草案,647委17217,尤美女,尤美女,1,20,782,民進黨,不分區立委
803228,1010518,國家發展委員會組織法草案,1215委13583,尤美女,尤美女,1,20,1,民進黨,不分區立委
803475,1030418,赦免法增訂第六條之一、第六條之二及第六條之三條文草案,38委16163,尤美女,尤美女,1,20,6,民進黨,不分區立委
803674,1011012,勞工保險條例第六十九條條文修正草案,468委13953,王惠美,王惠美,1,20,390,國民黨,區域立委
802945,1030109,財務罰鍰處理暫行條例第三條條文修正草案,56委16063,王進士,王進士,1,20,0,國民黨,區域立委
803602,1020104,勞工安全衛生法修正草案,961委14563,田秋堇,田秋堇,1,20,31,民進黨,不分區立委
801439,1010918,刑事訴訟法第四百零一條條文修正草案,委13797,江惠貞,江惠貞,1,20,22,國民黨,區域立委
802827,1011116,海關緝私條例部分條文修正草案,944委14262,李昆澤,李昆澤,1,20,10,民進黨,區域立委
804089,1020322,發展觀光條例第五十五條條文修正草案,822委14741,李昆澤,李昆澤,1,20,37,民進黨,區域立委
802889,1040424,特殊境遇家庭扶助條例第四條條文修正草案,1033委17652,李俊俋,李俊俋,1,20,0,民進黨,區域立委
803243,1040612,國家賠償法部分條文修正草案,1049委17905,周倪安,周倪安,1,20,1,台聯,不分區立委
801053,1011109,幼兒教育及照顧法第十條、第十八條及第四十三條條文修正草案,委14195,林正二,林正二,1,20,47,親民黨,原住民立委
800023,1030530,人類免疫缺乏病毒傳染防治及感染者權益保障條例第二條及第十三條條文修正草案,委16579,林明溱,林明溱,1,20,29,國民黨,區域立委
801328,1030530,全民防衛動員準備法第九條條文修正草案,委16580,林明溱,林明溱,1,20,8,國民黨,區域立委
803189,1030530,國家中山科學研究院設置條例第七條條文修正草案,223委16583,林明溱,林明溱,1,20,0,國民黨,區域立委
805067,1030530,癌症防治法第八條條文修正草案,1140委16581,林明溱,林明溱,1,20,0,國民黨,區域立委
803012,1030530,動物保護法第二十二條、第二十五條之二及第三十一條條文修正草案,1749委16886,林淑芬,林淑芬,1,20,15,民進黨,區域立委
803020,1030530,動物保護法第十八條之一及第二十五條條文修正草案,1749委16890,林淑芬,林淑芬,1,20,15,民進黨,區域立委
803021,1030530,動物保護法第十六條、第二十四條及第二十九條條文修正草案,1749委16885,林淑芬,林淑芬,1,20,15,民進黨,區域立委
803787,1020426,勞動基準法刪除第八十四條之一條文草案,1121委14863,林淑芬,林淑芬,1,20,5,民進黨,區域立委
803809,1020426,勞動基準法第二十八條及第七十九條之二條文修正草案,1121委14862,林淑芬,林淑芬,1,20,333,民進黨,區域立委
805255,1030530,醫療法第六十三條及第六十四條條文修正草案,1545委16889,林淑芬,林淑芬,1,20,25,民進黨,區域立委
800899,1021220,文化基本法草案,委15885,邱志偉,邱志偉;何欣純;鄭麗君 ;葉宜津 ;蔡其昌,1,20,4,民進黨,區域立委
800645,1021018,公務人員退休撫卹基金管理條例第五條及第七條條文修正草案,委15437,孫大千,孫大千,1,20,0,國民黨,區域立委
801813,1021018,身心障礙者權益保障法第三十六條條文修正草案,委15434,孫大千,孫大千,1,20,107,國民黨,區域立委
802092,1020510,所得稅法第四條之一、第十四條之二及第八十八條條文修正草案,225委15024,孫大千,孫大千,1,20,1012,國民黨,區域立委
802607,1011116,食品衛生管理法第三十一條及第三十四條條文修正草案,1722委14248,孫大千,孫大千,1,20,1,國民黨,區域立委
802981,1021018,高級中等學校建教合作實施及建教生權益保障法第二十九條條文修正草案,1016委15436,孫大千,孫大千,1,20,1,國民黨,區域立委
804530,1021018,飼料管理法部分條文修正草案,956委15435,孫大千,孫大千,1,20,43,國民黨,區域立委
805385,1031014,證券交易法第一百七十八條條文修正草案,727委17056,孫大千,孫大千,1,20,89,國民黨,區域立委
804660,1010601,臺灣地區與大陸地區人民關係條例第六十五條條文修正草案,1554委13722,馬文君,馬文君,1,20,9,國民黨,區域立委
801736,1010525,戒嚴時期人民受損權利回復條例第四條、第四條之一及第四條之二條文修正草案,委13637,張嘉郡,張嘉郡,1,20,0,國民黨,區域立委
803115,1040313,國民教育法第八條條文修正草案,1013委17515,陳亭妃,陳亭妃,1,20,9,民進黨,區域立委
803786,1030912,勞動派遣法草案,1796委16963,陳根德,陳根德,1,20,0,國民黨,區域立委
805016,1040529,營造業法第八條條文修正草案,802委17804,陳根德,陳根德,1,20,0,國民黨,區域立委
801492,1021206,地方制度法第四條條文修正草案,委15715,黃文玲,黃文玲,1,20,366,台聯,不分區立委
803049,1020524,動物傳染病防治條例刪除第十條之一條文草案,1053委15104,黃文玲,黃文玲,1,20,33,台聯,不分區立委
804068,1020524,植物防疫檢疫法刪除第六條之一條文草案,1053委15105,黃文玲,黃文玲,1,20,0,台聯,不分區立委
804155,1020524,菸酒管理法刪除第四十四條條文草案,1746委15107,黃文玲,黃文玲,1,20,64,台聯,不分區立委
800699,1021213,公寓大廈管理條例第二十九條條文修正草案,委15847,黃志雄,黃志雄,1,20,6,國民黨,區域立委
803072,1010420,商業團體法第九條及第七十四條之一條文修正草案,799委13274,楊瓊瓔,楊瓊瓔,1,20,8,國民黨,區域立委
803800,1011116,勞動基準法第二十一條條文修正草案,1121委14254,楊瓊瓔,楊瓊瓔,1,20,24,國民黨,區域立委
803276,1010413,國籍法第三條條文修正草案,940委13136,楊麗環,楊麗環,1,20,144,國民黨,區域立委
803692,1040424,勞工保險條例第六十三條條文修正草案,468委17622,楊麗環,楊麗環,1,20,3,國民黨,區域立委
801451,1021018,刑事訴訟法部分條文修正草案,委15485,葉宜津,葉宜津,1,20,195,民進黨,區域立委
800348,1011019,中華民國刑法第四十一條、第五十條及第五十四條條文修正草案,委14028,廖正井,廖正井,1,20,23,國民黨,區域立委
801553,1010302,老人福利法第二十五條條文修正草案,委12907,管碧玲,管碧玲,1,20,9,民進黨,區域立委
802638,1021101,食品衛生管理法部分條文修正草案,1722委15380,管碧玲,管碧玲,1,20,15,民進黨,區域立委
804962,1010518,學校衛生法第十二條條文修正草案,1604委13563,管碧玲,管碧玲,1,20,12,民進黨,區域立委
805031,1040605,環境基本法第二十二條條文修正草案,1422委17884,劉建國,劉建國,1,20,10,民進黨,區域立委
803141,1031219,國民體育法第四條條文修正草案,1126委17311,潘維剛,潘維剛,1,20,0,國民黨,不分區立委
800077,1041113,土石採取法第三十六條條文修正草案,委18081,蔡正元,蔡正元,1,20,0,國民黨,區域立委
805251,1010518,醫療法第五十八條條文修正草案,1545委13611,蔡錦隆,蔡錦隆,1,20,79,國民黨,區域立委
803616,1010427,勞工保險條例第七十二條條文修正草案,468委13382,蔣乃辛,蔣乃辛,1,20,27,國民黨,區域立委
805002,1040116,儲蓄互助社法部分條文修正草案,42委17438,鄭天財,鄭天財,1,20,0,國民黨,原住民立委
803205,1041002,國家安全法增訂第五條之二條文草案,1434委17998,蕭美琴,蕭美琴,1,20,10,民進黨,區域立委
800371,1040612,中華民國刑法增訂第二百七十一條之一及第二百八十條之一條文草案,委17917,賴士葆,賴士葆,1,20,7,國民黨,區域立委
801811,1021025,身心障礙者權益保障法第三十六條及第四十九條之一條文修正草案,委15348,賴士葆,賴士葆,1,20,107,國民黨,區域立委
802897,1031107,特種貨物及勞務稅條例第十一條條文修正草案,184委17187,賴士葆,賴士葆,1,20,0,國民黨,區域立委
803483,1021213,通訊保障及監察法第五條、第六條及第十六條條文修正草案,1407委15846,賴士葆,賴士葆,1,20,310,國民黨,區域立委
804432,1010316,道路交通管理處罰條例第四條條文修正草案,756委12985,賴士葆,賴士葆,1,20,80,國民黨,區域立委
800213,1030523,中央法規標準法第五條條文修正草案,委16450,薛凌,薛凌,1,20,14,民進黨,不分區立委
800343,1030425,中華民國刑法第五十七條條文修正草案,委16270,薛凌,薛凌,1,20,8,民進黨,不分區立委
800379,1031226,中華民國刑法增訂第二百六十八條之一條文草案,委17361,薛凌,薛凌,1,20,14,民進黨,不分區立委
800453,1030523,公司法刪除第二百二十三條條文草案,委16453,薛凌,薛凌,1,20,47,民進黨,不分區立委
800484,1030523,公平交易法第十八條條文修正草案,1375委16452,薛凌,薛凌,1,20,18,民進黨,不分區立委
800600,1020226,公務人員保障法第二條及第十八條之一條文修正草案,委14638,薛凌,薛凌,1,20,14,民進黨,不分區立委
800769,1030425,公職人員選舉罷免法第一百十二條條文修正草案,委16269,薛凌,薛凌,1,20,280,民進黨,不分區立委
801715,1030523,兵役法第四十一條條文修正草案,委16448,薛凌,薛凌,1,20,18,民進黨,不分區立委
801716,1030523,兵役法第四十七條條文修正草案,委16449,薛凌,薛凌,1,20,18,民進黨,不分區立委
803074,1030425,商標法部分條文修正草案,474委16264,薛凌,薛凌,1,20,3,民進黨,不分區立委
804516,1031226,電影法部分條文修正草案,1149委17363,薛凌,薛凌,1,20,79,民進黨,不分區立委
804658,1030523,臺灣地區與大陸地區人民關係條例第五條條文修正草案,1554委16451,薛凌,薛凌,1,20,26,民進黨,不分區立委
804870,1031226,廣播電視法第二十八條、第二十九條及第二十九條之一條文修正草案,979委17364,薛凌,薛凌,1,20,11,民進黨,不分區立委
801750,1021018,災害防救法第二十三條條文修正草案,委15497,顏寬恆,顏寬恒,1,20,4,國民黨,區域立委
800187,1021018,工廠管理輔導法第三十三條條文修正草案,委15498,顏寬恒,顏寬恒,1,20,19,國民黨,區域立委
801384,1030109,再生能源發展條例部分條文修正草案,委16044,顏寬恒,顏寬恒,1,20,2,國民黨,區域立委
801309,1040605,交通部郵電事業人員退休撫卹條例第十八條條文修正草案,委17888,江啟臣,江啟臣;楊麗環,2,20,0,國民黨,區域立委
804124,1020322,菸害防制法第二十九條條文修正草案,1462委14731,江啟臣,江啟臣;詹凱臣,2,20,19,國民黨,區域立委
804375,1021018,道路交通管理處罰條例第九十條之三條文修正草案,756委15457,江啟臣,江啟臣;楊玉欣,2,20,338,國民黨,區域立委
800010,1021004,人工生殖法部分條文修正草案,委15405,江惠貞,江惠貞 ;蘇清泉,2,20,16,國民黨,區域立委
803480,1030912,通訊保障及監察法第十一條之一條文修正草案,1407委16981,江惠貞,江惠貞 ;蘇清泉,2,20,33,國民黨,區域立委
803854,1031017,勞動基準法第三十條條文修正草案,468委17106,江惠貞,江惠貞 ;呂玉玲,2,20,589,國民黨,區域立委
805158,1031107,職業安全衛生法第五條及第四十條條文修正草案,961委17203,吳育仁,吳育仁;丁守中,2,20,0,國民黨,不分區立委
802192,1020510,社會秩序維護法第八條、第九條及第十條條文修正草案,1409委15026,李俊俋,李俊俋;何欣純,2,20,7,民進黨,區域立委
802891,1010928,特種貨物及勞務稅條例第二十二條條文修正草案,184委13896,林明溱 ,林明溱 ;詹凱臣,2,20,71,國民黨,區域立委
800142,1021018,大學法第二十五條條文修正草案,委15443,邱志偉,邱志偉;潘孟安,2,20,441,民進黨,區域立委
801044,1021018,幼兒教育及照顧法第八條條文修正草案,委15441,邱志偉,邱志偉;潘孟安,2,20,102,民進黨,區域立委
801061,1021018,幼兒教育及照顧法第六條及第五十五條條文修正草案,委15442,邱志偉,邱志偉;潘孟安,2,20,102,民進黨,區域立委
804964,1021018,學校衛生法第十二條條文修正草案,1604委15444,邱志偉,邱志偉;潘孟安,2,20,12,民進黨,區域立委
805491,1030418,鐵路法第六十五條條文修正草案,380委16129,孫大千 ,孫大千 ;王廷升,2,20,9,國民黨,區域立委
803028,1040410,動物保護法第三十條條文修正草案,1749委17569,莊瑞雄,莊瑞雄;陳其邁,2,20,39,民進黨,區域立委
803123,1010413,國民教育法第十條條文修正草案,1013委13204,陳明文,陳明文;許智傑,2,20,48,民進黨,區域立委
801425,1010511,刑事訴訟法第三十一條及第一百五十八條之二條文修正草案,委13477,陳根德,陳根德 ;徐耀昌,2,20,735,國民黨,區域立委
801776,1030530,私立學校法第五十七條條文修正草案,委16854,陳碧涵,陳碧涵 ;楊玉欣,2,20,4,國民黨,不分區立委
803834,1040612,勞動基準法第八十四條之一條文修正草案,1121委17878,陳歐珀,陳歐珀;蘇震清,2,20,237,民進黨,區域立委
801104,1020524,民事訴訟法第五百二十六條條文修正草案,委15093,黃昭順,黃昭順;徐欣瑩,2,20,1,國民黨,區域立委
800983,1021227,牙體技術師法增訂第五十六條之一條文草案,委15965,楊玉欣,楊玉欣 ;劉建國,2,20,0,國民黨,不分區立委
802564,1031003,食品安全衛生管理法部分條文修正草案,1722委17062,劉建國,劉建國;吳秉叡,2,20,454,民進黨,區域立委
801468,1010518,在臺公司大陸地區股東股權行使條例第三條條文修正草案,委13574,蔡正元,蔡正元;王惠美,2,20,0,國民黨,區域立委
800339,1011109,中華民國刑法第三百四十四條及第三百四十四條之一條文修正草案,委16178,蔣乃辛,蔣乃辛;林國正,2,20,124,國民黨,區域立委
800680,1040327,公教人員保險法第三十六條條文修正草案,委17538,蔣乃辛,蔣乃辛;丁守中,2,20,15,國民黨,區域立委
802235,1010518,空中大學設置條例第十九條條文修正草案,870委13595,蔣乃辛,蔣乃辛;吳育仁,2,20,13,國民黨,區域立委
802983,1030516,高級中等學校建教合作實施及建教生權益保障法第二十五條條文修正草案,1016委16408,蔣乃辛,蔣乃辛;紀國棟,2,20,0,國民黨,區域立委
802711,1021213,原住民族教育法第九條條文修正草案,1737委15850,鄭天財,鄭天財 ;孔文吉,2,20,23,國民黨,原住民立委
801719,1021129,兵役法增訂第四十三條之一條文草案,委15682,盧秀燕,盧秀燕 ;劉建國,2,20,7,國民黨,區域立委
800473,1030425,公司法部分條文修正草案,委16273,賴士葆,賴士葆;王育敏,2,20,543,國民黨,區域立委
800729,1010928,公路法第二十七條條文修正草案,委13875,賴士葆,賴士葆;詹凱臣,2,20,1,國民黨,區域立委
801577,1021025,老人福利法增訂第三十一條之一條文草案,委15349,賴士葆,賴士葆;潘維剛,2,20,41,國民黨,區域立委
800589,1020226,公務人員考績法第六條條文修正草案,委14635,薛凌,薛凌;高志鵬,2,20,27,民進黨,不分區立委
801636,1020226,行政院組織法增訂第三條之一條文草案,委14642,薛凌,薛凌;高志鵬,2,20,32,民進黨,不分區立委
801667,1020226,行政程序法增訂第一百六十條之一及第一百七十四條之二條文草案,委14639,薛凌,薛凌;高志鵬,2,20,15,民進黨,不分區立委
802160,1011221,法院組織法部分條文修正草案,647委14493,謝國樑,謝國樑;尤美女,2,20,850,國民黨,區域立委
802159,1010427,法院組織法部分條文修正草案,647委13316,尤美女,尤美女 ;許添財 ;吳宜臻,3,20,850,民進黨,不分區立委
800100,1031024,土地稅法第三十九條條文修正草案,委17141,江惠貞,江惠貞 ;吳育昇 ;王廷升,3,20,28,國民黨,區域立委
801183,1010511,犯罪被害人保護法第三條條文修正草案,委13486,江惠貞,江惠貞 ;蘇清泉 ;徐少萍,3,20,30,國民黨,區域立委
803906,1031017,勞動基準法增訂第九條之一條文草案,468委17105,江惠貞,江惠貞 ;楊玉欣 ;蘇清泉,3,20,28,國民黨,區域立委
805324,1010427,藥事法第二十四條、第六十六條及第六十八條條文修正草案,775委13396,江惠貞 ,江惠貞 ;王惠美;楊玉欣,3,20,153,國民黨,區域立委
803686,1010511,勞工保險條例第六十二條條文修正草案,468委13491,李昆澤,李昆澤 ;吳育仁;許智傑,3,20,27,民進黨,區域立委
801455,1031121,刑事訴訟法部分條文修正草案,委17253,李貴敏,李貴敏;楊玉欣 ;陳鎮湘,3,20,33,國民黨,不分區立委
800970,1010413,水利法第八十三條條文修正草案,委13147,林明溱,林明溱 ;馬文君 ;吳育仁,3,20,37,國民黨,區域立委
801641,1010406,行政區劃法草案,委13192,邱志偉,邱志偉;李昆澤 ;許智傑,3,20,39,民進黨,區域立委
805080,1010504,總統副總統選舉罷免法第十二條條文修正草案,1679委13428,邱議瑩,邱議瑩;趙天麟;陳亭妃,3,20,61,民進黨,區域立委
801685,1011012,住宅法第三條、第十四條之一及第四十條之一條文修正草案,委14017,徐欣瑩,徐欣瑩;陳碧涵 ;楊應雄,3,20,28,國民黨,區域立委
805483,1010323,鐵路法第二條及第六十二條條文修正草案,380委13093,馬文君 ,馬文君 ;楊瓊瓔;吳育仁,3,20,44,國民黨,區域立委
804071,1020503,殘害人群治罪條例部分條文修正草案,461委14942,高志鵬,高志鵬 ;楊曜 ;邱議瑩,3,20,0,民進黨,區域立委
804213,1010316,雲嘉農業特區發展條例草案,956委12983,陳明文,陳明文;劉建國;李俊俋,3,20,1,民進黨,區域立委
800620,1010427,公務人員退休法第十四條條文修正草案,委13376,陳淑慧,陳淑慧 ;蔣乃辛;王廷升,3,20,122,國民黨,區域立委
805291,1020510,離島建設條例第十七條條文修正草案,1618委14989,陳雪生,陳雪生;楊應雄;徐耀昌,3,20,112,無黨籍,區域立委
804921,1031014,學生輔導法草案,1013委17064,陳碧涵 ,陳碧涵 ;林滄敏;陳鎮湘,3,20,10,國民黨,不分區立委
804789,1011102,廢止看守所組織通則,1048委14143,黃偉哲,黃偉哲;吳秉叡;蔡其昌,3,20,0,民進黨,區域立委
803441,1041127,規費法第十二條條文修正草案,1783委18152,劉建國,劉建國;鄭麗君 ;陳歐珀,3,20,10,民進黨,區域立委
801351,1011012,全民健康保險法第十條及第二十七條條文修正草案,委13973,劉耀豪,劉櫂豪;陳歐珀;許添財,3,20,35,民進黨,區域立委
803063,1021220,商品標示法部分條文修正草案,1108委15866,潘孟安,潘孟安 ;蔡其昌;何欣純,3,20,2,民進黨,區域立委
800686,1040417,公教人員保險法第四十八條條文修正草案,委17595,蔣乃辛,蔣乃辛;丁守中;王進士,3,20,21,國民黨,區域立委
804615,1010316,緊急醫療救護法增訂第三十五條之一條文草案,1155委13026,蔣乃辛,蔣乃辛;潘維剛;黃昭順,3,20,23,國民黨,區域立委
805394,1040522,證券交易法第十四條之六條文修正草案,727委17766,蔣乃辛,蔣乃辛;李慶華;楊瓊瓔,3,20,71,國民黨,區域立委
800265,1030912,中華民國刑法第一百八十五條之三條文修正草案,委16927,盧秀燕,盧秀燕 ;吳育仁;江啟臣,3,20,6,國民黨,區域立委
801649,1031024,行政程序法第一百十七條條文修正草案,委17139,蕭美琴,蕭美琴 ;高志鵬 ;尤美女,3,20,8,民進黨,區域立委
803370,1020226,教師法第十四條條文修正草案,1559委14640,薛凌,薛凌;蘇震清 ;楊曜,3,20,130,民進黨,不分區立委
800294,1021025,中華民國刑法第二百七十七條條文修正草案,委15334,羅淑蕾,羅淑蕾;楊瓊瓔;丁守中,3,20,117,國民黨,區域立委
801956,1031003,性別工作平等法第十六條條文修正草案,1542委17046,王育敏,王育敏;李貴敏;蔣乃辛;林滄敏,4,20,134,國民黨,不分區立委
804130,1031014,菸害防制法第十四條、第二十四條及第三十條條文修正草案,1462委17074,江惠貞,江惠貞 ;王育敏;丁守中;楊玉欣,4,20,5,國民黨,區域立委
800381,1021018,中華民國刑法增訂第三百零四條之一條文草案,委15490,吳宜臻,吳宜臻;蔡其昌;蘇震清 ;黃文玲,4,20,92,民進黨,不分區立委
800911,1020503,文化資產保存法第七十六條條文修正草案,委14905,吳宜臻,吳宜臻;潘孟安 ;田秋堇;陳其邁,4,20,72,民進黨,不分區立委
802789,1010601,氣候變遷暨能源發展委員會組織法草案,1711委13696,吳宜臻,吳宜臻;邱志偉;何欣純;鄭麗君,4,20,0,民進黨,不分區立委
802427,1010525,政治獻金法第十五條條文修正草案,1044委13652,呂學樟,呂學樟;徐耀昌;林明溱 ;蘇清泉,4,20,19,國民黨,區域立委
801402,1011026,刑事訴訟法第一百零一條之一條文修正草案,委14103,邱志偉,邱志偉;薛凌;葉宜津 ;劉櫂豪,4,20,77,民進黨,區域立委
803811,1021025,勞動基準法第二十八條及第七十六條之一條文修正草案,1121委15513,徐少萍,徐少萍;詹凱臣;林國正;吳育仁,4,20,333,國民黨,不分區立委
803508,1011123,都市更新條例部分條文修正草,666委14281,陳其邁,陳其邁;李應元;葉宜津 ;吳宜臻,4,20,459,民進黨,不分區立委
805323,1011214,藥事法第二十一條條文修正草案,775委14441,陳根德 ,陳根德 ;江惠貞 ;蔣乃辛;丁守中,4,20,6,國民黨,區域立委
801195,1040612,生產事故補償法草案,委17863,黃昭順,黃昭順;丁守中;李慶華;劉建國,4,20,11,國民黨,區域立委
803966,1031014,就業服務法第五十八條條文修正草案,1537委17081,楊玉欣,楊玉欣 ;李貴敏;王惠美;王廷升,4,20,18,國民黨,不分區立委
804549,1010525,漁會法第二十三條之一條文修正草案,972委13617,楊應雄,楊應雄;張嘉郡 ;李慶華;蘇清泉,4,20,1,國民黨,區域立委
805288,1011221,離島建設條例第九條條文修正草案,1618委14462,楊曜 ,楊曜 ;楊應雄;陳雪生;尤美女,4,20,196,民進黨,區域立委
801323,1020510,企業併購法增訂第二十七條之一及第二十七條之二條文草案,委15044,廖正井,廖正井;徐耀昌;李慶華;黃昭順,4,20,61,國民黨,區域立委
801418,1021108,刑事訴訟法第二百五十三條之二條文修正草案,委15521,廖正井,廖正井;江惠貞 ;劉建國;吳育仁,4,20,420,國民黨,區域立委
800566,1040508,公益勸募條例部分條文修正草案,委17676,劉建國,劉建國;楊曜 ;吳秉叡;陳亭妃,4,20,60,民進黨,區域立委
805503,1020226,竊盜犯贓物犯保安處分條例第二條條文修正草案,323委14657,潘維剛,潘維剛;陳碧涵 ;徐耀昌;呂玉玲,4,20,0,國民黨,不分區立委
802191,1021108,社會秩序維護法第八十五條條文修正草案,1409委15536,蔡正元,蔡正元;吳育仁;顏寬恒;羅淑蕾,4,20,2,國民黨,區域立委
801800,1020322,身心障礙者權益保障法第一百條條文修正草案,委14735,蔡錦隆,蔡錦隆;楊玉欣 ;陳碧涵 ;羅淑蕾,4,20,78,國民黨,區域立委
803363,1020426,教師法第十一條條文修正草案,1559委14854,蔣乃辛,蔣乃辛;陳碧涵 ;盧秀燕 ;潘維剛,4,20,135,國民黨,區域立委
803390,1040605,產業創新條例第十八條條文修正草案,1539委17847,蔣乃辛,蔣乃辛;楊瓊瓔;楊麗環;王廷升,4,20,5,國民黨,區域立委
803902,1040529,勞動基準法部分條文修正草案,1121委17811,蔣乃辛,蔣乃辛;吳育仁;丁守中;李慶華,4,20,261,國民黨,區域立委
804008,1040116,就業保險法第十九條之二條文修正草案,468委17437,蔣乃辛,蔣乃辛;孔文吉 ;黃志雄;江惠貞,4,20,23,國民黨,區域立委
803560,1021108,陸海空軍刑法第四十四條及第四十六條之一條文修正草案,53委15517,蕭美琴,蕭美琴 ;葉宜津 ;田秋堇;陳唐山,4,20,79,民進黨,區域立委
804640,1010525,臺灣地區與大陸地區人民關係條例第十七條條文修正草案,1554委13699,謝國樑,謝國樑;王惠美;吳育仁;紀國棟,4,20,9,國民黨,區域立委
802693,1030418,原住民族文化園區組織法草案,1722委16232,簡東明,簡東明;孔文吉 ;鄭天財 ;廖國棟,4,20,0,國民黨,原住民立委
805371,1030425,藥師法第十一條條文修正草案,775委16259,蘇清泉 ,蘇清泉 ;鄭汝芬;徐少萍;蔣乃辛,4,20,73,國民黨,區域立委
804992,1010518,優生保健法第九條條文修正草案,1140委13552,丁守中,丁守中;何欣純;林明溱 ;羅淑蕾;陳碧涵,5,20,2,國民黨,區域立委
801313,1020503,交通部臺灣鐵路管理局各機廠組織通則第一條條文修正草案,委14961,王廷升,王廷升;楊玉欣 ;陳學聖 ;陳碧涵 ;鄭天財 ;詹凱臣,5,20,0,國民黨,區域立委
801314,1020503,交通部臺灣鐵路管理局所屬分支機構組織通則第一條及第二條條文修正草案,委14961,王廷升,王廷升;楊玉欣 ;陳學聖 ;陳碧涵 ;鄭天財 ;詹凱臣,5,20,5,國民黨,區域立委
801316,1020503,交通部臺灣鐵路管理局組織條例第一條條文修正草案,委14961,王廷升,王廷升;楊玉欣 ;陳學聖 ;陳碧涵 ;鄭天財 ;詹凱臣,5,20,0,國民黨,區域立委
801317,1020503,交通部臺灣鐵路管理局貨運服務總所組織條例第一條條文修正草案,委14961,王廷升,王廷升;楊玉欣 ;陳學聖 ;陳碧涵 ;鄭天財 ;詹凱臣,5,20,0,國民黨,區域立委
801318,1020503,交通部臺灣鐵路管理局餐旅服務總所組織條例第一條條文修正草案,委14961,王廷升,王廷升;楊玉欣 ;陳學聖 ;陳碧涵 ;鄭天財 ;詹凱臣,5,20,0,國民黨,區域立委
801875,1031003,兒童及少年福利與權益保障法第十五條條文修正草案,932委17047,王育敏,王育敏;李貴敏;蔣乃辛;陳碧涵 ;林滄敏,5,20,74,國民黨,不分區立委
802811,1021227,海洋委員會海洋保育署組織法草案,1603委15982,田秋堇,田秋堇;姚文智;陳亭妃 ;李昆澤 ;林佳龍,5,20,1,民進黨,不分區立委
803219,1021227,國家海洋研究院組織法草案,1603委16005,田秋堇,田秋堇;姚文智;李昆澤 ;陳亭妃 ;林佳龍,5,20,1,民進黨,不分區立委
801931,1010413,性別工作平等法第二十條及第四十條條文修正草案,1542委13099,江啟臣,江啟臣;吳育仁;馬文君 ;林國正;楊瓊瓔,5,20,27,國民黨,區域立委
803654,1010413,勞工保險條例第五十八條、第五十八條之二及第七十九條條文修正草案,468委13100,江啟臣,江啟臣;林國正;江惠貞 ;林明溱 ;楊瓊瓔,5,20,26,國民黨,區域立委
803785,1021206,勞動派遣法草案,1796委15717,江惠貞,江惠貞 ;鄭汝芬;蘇清泉 ;林國正;楊瓊瓔,5,20,6,國民黨,區域立委
801548,1010518,老人福利法第二十三條條文修正草案,委13607,呂玉玲,呂玉玲;楊玉欣 ;羅明才 ;陳碧涵 ;紀國棟,5,20,55,國民黨,區域立委
805029,1040116,環境基本法第二十九條條文修正草案,1422委17442,邱文彥,邱文彥;林德福;詹凱臣;陳碧涵 ;陳歐珀,5,20,0,國民黨,不分區立委
802214,1010406,社會救助法第五條之一條文修正草案,1037委13191,邱志偉,邱志偉;陳亭妃 ;何欣純;楊曜 ;李昆澤,5,20,70,民進黨,區域立委
802553,1040410,食品安全衛生管理法第五十六條之一條文修正草案,1722委17550,陳超明,陳超明;陳淑慧 ;蔡錦隆;黃昭順;馬文君,5,20,368,國民黨,區域立委
805226,1010406,醫療法第二十二條條文修正草案,1353委13164,黃昭順,黃昭順;江惠貞 ;吳育仁;丁守中;楊瓊瓔,5,20,14,國民黨,區域立委
803957,1021227,就業服務法第五十二條條文修正草案,1537委15967,楊玉欣,楊玉欣 ;楊瓊瓔;吳育仁;蔣乃辛;劉建國,5,20,170,國民黨,不分區立委
803959,1040109,就業服務法第五十二條條文修正草案,1537委17433,楊玉欣,楊玉欣 ;鄭汝芬;陳鎮湘;邱文彥;劉建國,5,20,170,國民黨,不分區立委
803880,1011207,勞動基準法第四十三條條文修正草案,1121委14384,葉宜津,葉宜津 ;趙天麟;陳歐珀;陳其邁;管碧玲,5,20,71,民進黨,區域立委
803234,1020517,國家語言發展法草案,1155委15031,管碧玲,管碧玲;潘孟安 ;許智傑;邱志偉;劉櫂豪,5,20,1,民進黨,區域立委
803655,1010302,勞工保險條例第五十八條條文修正草案,468委12905,管碧玲,管碧玲;李應元;潘孟安 ;趙天麟;蔡其昌,5,20,27,民進黨,區域立委
805120,1030919,殯葬管理條例增訂第二十一條之一條文草案,1138委16999,劉建國,劉建國;蔡其昌;李昆澤 ;陳亭妃 ;蘇震清,5,20,1,民進黨,區域立委
802654,1021206,食品衛生管理法增訂第九條之一條文草案,1722委15723,蔣乃辛,蔣乃辛;劉建國;李貴敏;江啟臣;楊瓊瓔,5,20,15,國民黨,區域立委
802883,1011116,特殊境遇家庭扶助條例第八條條文修正草案,1033委14250,蔣乃辛,蔣乃辛;紀國棟;蘇清泉 ;楊玉欣 ;吳育仁,5,20,0,國民黨,區域立委
